s_date,s_odo,s_fuel,e_date,e_odo,e_fuel,s_lng,s_lat,e_lng,e_lat,s_gps_odo,e_gps_odo,idle_time,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,s_can_batt_level,e_can_batt_level,reg_dt,unique_dt,complete_yn,gps_odo_yn
2021-11-25,37591360,150.15,2021-11-25,37603304,215.215,129.3947601,35.80205154,129.2154388,36.1992836,37581268,37606564,597.597,2642.64,152.152,236.236,292.8927307,258.258,217.135376,447.2747803,0,0,0,0,0,0,0,0,0,0,2021-11-25,2021-11-25,1,0
2022-04-27,46362588,105.105,2022-04-27,46397960,90.09,129.3857269,35.78487015,129.1293793,35.79677582,46325592,46353124,330.33,2516.514,85.085,153.153,209.209,-17.07957077,397.397,172.172,436.2023621,150.1185913,6.006,0,0,0,0,0,0,0,2022-04-27,2022-04-27,1,0
2021-06-28,34985312,255.255,2021-06-28,34986024,260.26,129.4028931,35.84003448,129.3618317,34.91833878,34984876,34994588,316.316,2469.294189,115.115,26.026,35.035,40.04,286.286,0,60.06,22.022,0,0,0,0,0,0,0,0,2021-06-28,2021-06-28,1,0
2022-04-08,19122892,170.17,2022-04-08,19174432,145.145,129.3908386,35.80504608,129.138443,35.54869843,19126778,19176772,655.192688,2671.669,61.061,160.16,95.095,240.24,-12318.14063,450.0552979,536.0863037,116.116,0,0,0,0,0,0,0,0,2022-04-08,2022-04-08,1,0
2021-08-27,33658352,315.315,2021-08-27,33647304,305.305,129.3913879,35.81973648,129.3825836,35.76605225,33645004,33646860,42.042,3561.359863,84.084,11.011,9.009,15.015,63.063,0,9.009,0,0,0,0,0,0,0,0,0,2021-08-27,2021-08-27,1,0
2021-09-15,20871262,200.2,2021-09-15,20872398,720.1314087,129.3906708,35.79355621,129.3855591,35.64930725,20872220,20873172,3.003,2334.627197,44.044,9.009,20.02,11.011,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-06-16,34710316,535.535,2021-06-16,34710284,535.535,129.3929138,35.79510498,129.3718109,35.8197937,34710276,34710216,6.006,1900.422607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-16,2021-06-16,1,0
2021-10-21,20654546,283.283,2021-10-21,20650078,-17.9590168,129.3887787,35.79312515,129.3592377,35.76725388,20652688,20649216,1.001,2090.585205,17.017,9.009,17.017,0,7.007,0,0,0,0,0,0,0,0,0,0,0,2021-10-21,2021-10-21,1,0
2022-05-30,32742534,95.095,2022-05-30,32774194,80.08,129.3909302,35.80851364,129.1401367,35.7970314,32741908,32773924,341.4305115,2519.517,244.244,260.26,348.348,421.421,225.225,420.0520935,645.3030396,0,0,0,0,0,0,0,0,0,2022-05-30,2022-05-30,1,0
2022-05-24,29048308,-2898.924805,2022-05-24,29090494,60.06,129.388031,35.76212311,129.1410522,35.78454971,29052692,29090702,118.118,2818.911133,97.097,151.151,204.204,100.1,538.0663452,280.0209351,66.066,324.01297,582.2998657,0,0,0,0,0,0,0,2022-05-24,2022-05-24,1,0
2021-10-03,36336144,535.535,2021-10-03,36339204,525.525,129.3911133,40.61531067,129.3967743,36.18337631,36335636,36340076,16.016,2414.820068,77.077,10.01,24.024,7.007,7.007,0,0,0,0,0,0,0,0,0,0,0,2021-10-03,2021-10-03,1,0
2022-03-22,54650332,245.245,2022-03-22,54688668,205.205,129.3899841,35.79309845,129.166275,35.780159,54625356,54662696,142.142,2963.491211,44.044,93.093,170.17,421.421,300.9422302,95.095,997.9416504,93.093,267.7587891,0,0,0,0,0,0,0,2022-03-22,2022-03-22,1,0
2021-07-15,62572956,475.475,2021-07-15,62597156,460.46,129.3941956,35.79507828,128.8624878,36.830513,62574396,62597028,209.209,4167.602051,216.216,184.184,362.6975098,247.247,324.9963684,47.047,313.313,0,0,0,0,0,0,0,0,0,2021-07-15,2021-07-15,1,0
2021-10-28,53998132,400.4,2021-10-28,54026580,375.375,129.3917389,35.78737259,129.1407471,35.78499222,53993548,54031672,194.3791351,3057.639648,174.174,64.064,229.229,186.186,284.284,805.3552856,1107.665649,27.027,0,0,0,0,0,0,0,0,2021-10-28,2021-10-28,1,0
2021-11-29,20774162,230.23,2021-11-29,20796750,221.221,129.3925476,35.79299164,129.3206024,34.77060699,20773998,20796556,248.248,3168.165,146.146,177.177,219.219,291.6377563,482.482,87.087,0,0,0,0,0,0,0,0,0,0,2021-11-29,2021-11-29,1,0
2021-06-29,44700908,3448.169678,2021-06-29,44724632,525.525,129.3914795,35.7839241,129.1922913,34.8756752,44712872,44728452,30.03,2593.591,84.084,120.12,252.252,38.038,93.093,100.2637329,0,0,0,0,0,0,0,0,0,0,2021-06-29,2021-06-29,1,0
2021-12-08,41096584,270.27,2021-12-08,41131356,235.235,129.3863373,35.78240967,129.1407776,35.79589462,41096028,41129752,306.306,3813.019775,178.178,251.251,348.348,446.446,967.4248657,257.257,119.119,51.051,0,0,0,0,0,0,0,0,2021-12-08,2021-12-08,1,0
2022-03-29,9632919,140.14,2022-03-29,9645628,105.105,129.3962097,35.79463196,129.9205475,33.83699799,9622289,9645596,388.388,2428.754639,170.17,141.141,201.201,570.57,159.159,343.343,12.012,0,0,0,0,0,0,0,0,0,2022-03-29,2022-03-29,1,0
2022-01-13,58839148,85.085,2022-01-13,58855408,75.075,129.3876953,35.79494095,129.2557983,36.06820297,58841840,58852708,176.176,2416.376709,84.084,142.142,326.3668213,-1021.420532,125.125,-855.0961914,72.072,20.02,0,0,0,0,0,0,0,0,2022-01-13,2022-01-13,1,0
2021-08-13,33401108,260.26,2021-08-13,33434000,230.23,129.3943329,35.79184341,129.1415863,35.79677582,33399540,33438010,86.086,3003.625488,121.121,135.135,85.085,144.144,81.081,357.357,114.114,9844.782227,0,89.089,0,0,0,0,0,0,2021-08-13,2021-08-13,1,0
2021-07-29,33181434,480.48,2021-07-29,33219618,450.45,129.3811493,35.75901794,129.1408539,35.80289841,33180696,33218752,281.281,3236.233,67.067,173.173,228.228,162.162,167.167,237.237,1503.443237,141.141,-10.95625305,-253.771698,0,0,0,0,0,0,2021-07-29,2021-07-29,1,0
2021-06-22,8218216,180.18,2021-06-22,8251129.5,170.17,129.3933105,35.80013275,129.1436615,35.79138184,8222956.5,8257621,303.303,2307.305,192.192,123.123,860.0881958,503.8457031,234.234,540.8178711,0,0,0,0,0,0,0,0,0,0,2021-06-22,2021-06-22,1,0
2021-09-10,53618084,165.165,2021-09-10,53624076,165.165,129.3838043,35.7929039,129.381134,35.7892189,53619360,53622416,10.01,11589.72754,33.033,27.027,0,13.013,0,40.04,0,10.01,0,0,0,0,0,0,0,0,2021-09-10,2021-09-10,1,0
2021-11-30,58125076,125.125,2021-11-30,58117060,135.135,129.3860321,35.77501678,129.3466187,35.71138,58124564,58124844,-3.003,1642.67627,27.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-30,2021-11-30,1,0
2022-04-12,9492217,195.195,2022-04-12,9529235,185.185,129.3922272,35.93890762,129.1203766,35.91617584,9492763,9529037,756.756,2833.662354,22.022,244.244,292.292,130.13,224.224,256.0120239,150.15,-105.2918549,675.3505249,229.1669617,0,0,0,0,0,0,2022-04-12,2022-04-12,1,0
2022-04-28,10742926,75.075,2022-04-28,10754522,65.065,129.3975525,35.8072052,129.3880768,35.94153595,10739183,10754030,150.15,2321.319,72.072,322.322,625.6557617,783.8032837,45.045,0,0,0,0,0,0,0,0,0,0,0,2022-04-28,2022-04-28,1,0
2021-06-24,30513902,390.39,2021-06-24,30545118,355.355,129.3859406,35.79750824,129.1829071,35.78401184,30511888,30544686,294.294,3201.482422,112.112,180.18,203.203,419.1529541,221.0270538,53.053,131.131,0,0,0,0,0,0,0,0,0,2021-06-24,2021-06-24,1,0
2021-07-14,62523192,515.515,2021-07-14,62550652,510.51,129.3917236,35.82954407,129.2379761,46.73237991,62529624,62551116,314.6458435,3219.486084,-111.5088806,187.187,181.181,355.355,200.2,794.6948242,103.103,0,0,0,0,0,0,0,0,0,2021-07-14,2021-07-14,1,0
2021-09-09,53570688,185.185,2021-09-09,53593560,190.19,129.3895874,35.79957962,129.3874664,35.81376266,53582600,53591032,24.024,2331.329,12.012,57.057,32.032,14.014,240.24,257.257,10.01,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2021-06-18,52793624,410.41,2021-06-18,52854902.1,460.46,129.3948517,35.79255676,129.3302612,34.68635559,52790028,52802072,414.414,1762.761,57.057,121.121,65.065,60.06,84.084,306.306,0,0,0,0,0,0,0,0,0,0,2021-06-18,2021-06-18,1,0
2021-07-01,17634144,253.253,2021-07-01,17649606,273.9475098,129.3940735,35.78513336,129.7784424,35.79930496,17634098,17651822,370.3317261,1945.944,88.088,420.9589233,224.224,149.149,264.8848572,83.083,12.012,12.012,0,0,0,0,0,0,0,0,2021-07-01,2021-07-01,1,0
2021-08-30,19680228,143.143,2021-08-30,19678616,140.14,129.3951263,35.79728317,129.3833008,35.76827621,19678400,19678860,0,2649.647,3.003,8.008,25.025,0,5.005,0,32.032,0,0,0,0,0,0,0,0,0,2021-08-30,2021-08-30,1,0
2021-11-12,49322160,285.285,2021-11-12,49314928,265.265,129.3867645,35.79570389,129.3786774,35.78514862,49315200,49306208,36.036,1012.073669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-12,2021-11-12,1,0
2022-03-10,9092499,180.18,2022-03-10,9092327,170.17,129.3925781,35.79597473,129.3788757,35.80447769,9092446,9092535,8.008,1504.720947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-10,2022-03-10,1,0
2021-08-27,20787136,91.091,2021-08-27,20787842,88.088,129.4015656,35.79350662,129.3918152,37.01435089,20787206,20788040,63.063,1959.66394,6.006,20.02,29.029,0,5.005,13.013,0,0,0,0,0,0,0,0,0,0,2021-08-27,2021-08-27,1,0
2021-08-11,52389340,155.155,2021-08-11,52392904,150.15,129.3903046,35.81411743,129.3267517,35.540802,52389708,52404996,301.2005005,3984.53418,91.091,45.045,3.003,7.007,264.264,5.005,37.037,28.028,75.075,0,0,0,0,0,0,0,2021-08-11,2021-08-11,1,0
2021-08-30,33722100,250.25,2021-08-30,33725404,235.235,129.3934937,35.83699417,129.3848267,35.78365707,33722292,33724992,30.03,2920.918,12.012,30.03,9.009,0,35.035,39.039,0,0,0,0,0,0,0,0,0,0,2021-08-30,2021-08-30,1,0
2021-06-28,35000180,255.255,2021-06-28,34982480,255.255,129.4013672,35.79495621,129.4679718,35.83010101,34984044,34984056,64.064,910.223999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28,2021-06-28,1,0
2022-04-05,60518616,95.095,2022-04-05,60521636,90.09,129.3883209,35.83660889,129.3132477,35.75923157,60515448,60525472,204.204,2773.54126,61.061,25.025,47.047,81.081,24.024,29.029,292.3852844,15.015,23.023,0,0,0,0,0,0,0,2022-04-05,2022-04-05,1,0
2021-11-12,49316024,265.265,2021-11-12,49352712,235.235,129.3834381,35.79181671,129.129776,35.80440521,49313652,49352316,144.144,3437.776855,138.138,49.049,200.2,171.171,151.151,202.202,768.7487793,283.4502869,76.7247467,19.13902664,-293.0339966,9.009,0,0,0,0,2021-11-12,2021-11-12,1,0
2021-06-23,56398876,110.11,2021-06-23,56420900,95.095,129.3915863,35.79439163,128.7234497,36.76913071,56396172,56421572,112.112,2753.751,116.116,90.09,116.116,126.1626282,61.65436935,45.045,334.334,0,0,0,0,0,0,0,0,0,2021-06-23,2021-06-23,1,0
2022-04-25,32324622,414.414,2022-04-25,32332652,470.0154724,129.3817139,35.79077911,129.3315125,35.9892807,32324676,32332710,147.147,4820.915039,21.021,9.009,25.025,36.036,12.012,15.015,108.1140671,0,9.009,14.014,0,0,0,0,0,0,2022-04-25,2022-04-25,1,0
2021-11-30,37750192,250.25,2021-11-30,37768552,235.235,129.3909454,35.79354858,129.2529449,35.18159866,37737404,37762328,263.263,2893.718262,112.112,169.169,228.228,130.13,642.642,350.2866211,36.036,5.005,0,0,0,0,0,0,0,0,2021-11-30,2021-11-30,1,0
2021-08-04,19766258,1009.094299,2021-08-04,19765602,204.204,129.3887024,35.79306793,129.4297028,35.74330139,19766644,19763952,2.002,1155.79248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-04,2021-08-04,1,0
2021-08-04,19766488,204.204,2021-08-04,19804094,232.2279358,129.3930054,35.792099,129.1375122,35.79683304,19765570,19804098,156.156,3339.542236,62.062,89.089,176.176,-433.6896667,113.113,585.7335205,205.597229,0,17.40172195,0,0,0,0,0,0,0,2021-08-04,2021-08-04,1,0
2021-07-19,31085530,380.38,2021-07-19,31105574,390.39,129.3933716,35.79311752,129.2363586,33.12851715,31087494,31104218,104.104,2959.734619,105.105,105.105,649.0093384,502.5411682,160.16,43.043,0,0,0,0,0,0,0,0,0,0,2021-07-19,2021-07-19,1,0
2021-08-30,33722248,245.245,2021-08-30,33722276,245.245,129.3940735,35.85015488,129.3964386,35.83449554,33722228,33722288,0,1421.405273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-30,2021-08-30,1,0
2021-09-01,33867204,365.365,2021-09-01,33864260,365.365,129.3916626,35.8093338,129.2492828,35.71913528,33864576,33865728,43.41056061,2730.728,66.066,24.024,16.016,0,15.015,0,0,0,0,0,0,0,0,0,0,0,2021-09-01,2021-09-01,1,0
2021-09-15,17490276,144.144,2021-09-15,17496330,60.73429108,129.3918762,35.74994659,129.6170654,35.75635529,17493638,17496094,6.006,2519.517,35.035,73.073,4.004,18.018,13.013,46.046,25.025,0,9.009,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-11-01,19181602,370.37,2021-11-01,19218140,214.0212555,129.4020844,35.79615784,129.1407013,35.8082428,19182302,19219290,242.0442352,2697.695,23.023,-148.9840393,190.19,159.159,200.2,112.112,549.8751831,3280.19043,0,0,0,0,0,0,0,0,2021-11-01,2021-11-01,1,0
2021-11-17,54453636,235.235,2021-11-17,54493076,185.185,129.3927917,35.83834457,129.1408844,35.80260468,54453324,54489900,295.295,3073.07,54.054,113.113,126.126,412.1136169,984.5275879,199.7582245,316.316,81.081,0,0,0,0,0,0,0,0,2021-11-17,2021-11-17,1,0
2021-08-27,20787096,91.091,2021-08-27,20787196,91.091,129.3903656,35.80062103,129.3917389,35.79059219,20787190,20787168,0,262.2314758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-27,2021-08-27,1,0
2021-09-30,19377642,101.101,2021-09-30,19374588,100.1,129.3883362,35.7929306,129.3854218,35.77771378,19374572,19376008,0,2224.949707,18.018,8.008,17.017,7.007,11.011,28.028,34.034,0,0,0,0,0,0,0,0,0,2021-09-30,2021-09-30,1,0
2022-06-14,11041077,75.075,2022-06-14,11049585,75.075,129.4024658,35.6735611,129.402832,35.78394318,11043184,11039578,14.014,1762.761,55.055,8.008,71.071,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-14,2022-06-14,1,0
2021-09-09,34174076,350.35,2021-09-09,34177656,345.345,129.3979645,35.79472733,129.4154663,35.80049515,34177292,34177504,0,1713.712,78.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2021-09-15,17493106,144.144,2021-09-15,17492434,144.144,129.3917389,35.81402206,129.3873596,35.78722763,17492110,17490204,16.016,720.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-09-09,34179568,350.35,2021-09-09,34181028,335.335,129.3891602,35.77861404,129.3838196,35.8022728,34177792,34178680,14.014,2787.733154,32.032,15.015,9.009,0,39.039,24.024,0,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2022-03-17,25599018,182.182,2022-03-17,25584822,156.156,129.3956299,35.79017258,129.3185577,35.35666275,25562068,25588620,470.47,3110.039795,256.256,152.152,162.162,-11.85385609,211.211,170.17,135.4053192,19.019,0,0,0,0,0,0,0,0,2022-03-17,2022-03-17,1,0
2022-05-10,52148656,645.645,2022-05-10,52091220,640.64,129.3876648,35.97294235,129.5161743,35.95472717,52086572,52091552,333.333,2345.210938,45.045,12.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-10,2022-05-10,1,0
2021-09-07,16880468,90.09,2021-09-07,16881420,89.089,129.38974,35.80839539,129.3828735,35.7882309,16879276,16880480,15.015,1801.8,44.044,0,13.013,9.009,0,41.041,0,0,0,0,0,0,0,0,0,0,2021-09-07,2021-09-07,1,0
2021-09-14,17420460,119.119,2021-09-14,17421156,120.12,129.3547211,35.78963089,129.348877,35.79933548,17420202,17421142,62.062,1921.92,7.007,0,62.062,0,21.021,0,0,0,0,0,0,0,0,0,0,0,2021-09-14,2021-09-14,1,0
2021-09-16,34466712,675.675,2021-09-16,34467964,655.655,129.3922882,35.76372528,129.3869476,35.02836227,34466416,34468420,0,2786.223389,64.064,12.012,10.01,12.012,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-16,2021-09-16,1,0
2021-08-10,33257648,400.4,2021-08-10,33267296,390.39,129.3867493,35.80293274,129.4661407,35.5890274,33257794,33268072,180.18,2945.943,149.149,26.026,46.046,0,55.055,322.322,0,0,0,0,0,0,0,0,0,0,2021-08-10,2021-08-10,1,0
2021-07-08,15325511,32.032,2021-07-08,15360759,-178.4448242,129.3817749,35.82507324,129.140274,35.79777527,15323637,15394758,161.161,2761.759,82.082,118.118,190.19,177.177,139.139,29.65122986,29.68366623,146.4545288,-163.1055756,0,0,0,0,0,0,0,2021-07-08,2021-07-08,1,0
2021-07-19,31086446,430.43,2021-07-19,31085460,380.38,129.3916016,35.81500244,129.3871765,35.80078125,31085992,31087974,1064.601929,757.4797363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-19,2021-07-19,1,0
2021-09-15,34447196,225.225,2021-09-15,34429120,205.205,129.3916016,35.98422241,129.3791962,35.77972794,34428540,34433988,17.017,2589.587,21.021,29.029,0,8.008,17.017,21.021,24.024,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-10-27,59705792,170.17,2021-10-27,59740760,160.16,129.3916016,35.80040359,129.1407776,35.8253746,59714352,59745996,224.224,2197.195,203.203,223.223,408.408,293.293,379.379,638.7546997,63.063,0,0,0,0,0,0,0,0,0,2021-10-27,2021-10-27,1,0
2022-04-20,61043140,170.17,2022-04-20,61046988,120.12,129.3886108,35.7984581,129.1348724,35.79681778,61009600,61046932,235.235,3806.687744,83.083,158.158,119.119,215.215,258.258,384.384,28.028,608.4815063,40.94297028,104.104,2586.978027,0,0,0,0,0,2022-04-20,2022-04-20,1,0
2021-06-29,14841603,265.265,2021-06-29,14925676,245.245,129.4008942,35.79402542,129.1406097,35.76525116,14792650,14857708,244.244,4104.81543,87.087,64.064,120.12,146.146,390.8414307,214.214,607.7696533,-130.0986938,39.039,494.2800598,210.4962158,0,0,0,0,0,2021-06-29,2021-06-29,1,0
2021-12-21,22141038,90.09,2021-12-21,22165764,68.068,129.3877563,35.8039856,129.153244,35.79738998,22128012,22165748,388.388,3290.419434,88.088,94.094,154.154,184.184,527.876709,214.214,-130.2068024,254.254,-187.7310638,54.054,-394.9459229,0,0,0,0,0,2021-12-21,2021-12-21,1,0
2022-04-13,11676749,170.17,2022-04-13,11687947,160.16,129.4092255,35.82648468,129.4899445,35.63647079,11677588,11691440,520.2728271,2196.95166,160.16,88.088,80.08,124.124,26.026,280.9423523,124.124,0,0,0,0,0,0,0,0,0,2022-04-13,2022-04-13,1,0
2022-06-08,29969758,1853.19397,2022-06-08,29984180,136.136,129.4044342,35.79567337,129.313446,35.82237244,29971526,29983220,50.05,2257.255,157.157,55.055,19.019,114.114,52.052,13.013,381.0202942,24.024,0,0,0,0,0,0,0,0,2022-06-08,2022-06-08,1,0
2022-04-25,32356924.6,474.4669189,2022-04-25,32324602,414.414,129.3928223,35.79249573,129.3922424,35.78756332,32330312,32324494,0,947.208313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-25,2022-04-25,1,0
2021-07-07,30870530,255.255,2021-07-07,30901362,220.22,129.4225616,35.79788971,129.1318054,35.823246,30870980,30903494,176.176,3387.498779,89.089,278.278,225.225,125.2533493,289.7032776,-279.6517639,-151.6841583,20.02,0,0,0,0,0,0,0,0,2021-07-07,2021-07-07,1,0
2022-01-06,22711472,110.11,2022-01-06,22712194,108.108,129.3810425,35.73654175,129.3919678,35.79162598,22711938,22712546,12.012,1701.7,79.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-06,2022-01-06,1,0
2022-05-17,10111020,110.11,2022-05-17,10132107,100.1,129.3924255,35.79261398,129.1781769,35.9521904,10111916,10129730,403.403,2394.392,162.162,116.116,161.161,227.227,434.434,137.137,0,0,0,0,0,0,0,0,0,0,2022-05-17,2022-05-17,1,0
2022-01-12,26778438,622.5297241,2022-01-12,26779272,93.093,129.3955231,35.78116608,129.3803406,35.79463959,26778556,26779216,0,1753.831177,78.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-12,2022-01-12,1,0
2021-08-23,53937228,125.125,2021-08-23,53936428,120.12,129.3802185,35.84501648,129.3960876,35.81017685,53937016,53937996,33.033,1575.443359,70.07,9.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-23,2021-08-23,1,0
2021-08-26,33601640,345.345,2021-08-26,33601408,345.345,129.3836823,35.77772522,129.4023438,35.79092026,33601660,33599984,66.066,789.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-26,2021-08-26,1,0
2021-06-28,18498730,318.318,2021-06-28,18512748,313.313,129.413208,35.76119995,129.5082245,35.7868042,18499290,18511366,116.116,3320.152344,38.038,82.082,51.051,81.081,63.063,306.8114319,49.049,0,0,0,0,0,0,0,0,0,2021-06-28,2021-06-28,1,0
2022-01-26,27636812,156.156,2022-01-26,27679092,132.132,129.3892822,35.78818512,129.1453705,35.78041458,27640518,27679006,156.156,2277.088135,78.078,101.101,88.088,348.348,191.191,-2936.637451,42.042,-4.195156574,51.051,0,0,0,0,0,0,0,2022-01-26,2022-01-26,1,0
2021-10-04,8536083,70.07,2021-10-04,8537054,70.07,129.3862762,36.88199997,129.4356384,35.664814,8535789,8537517,0,1804.805176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-04,2021-10-04,1,0
2022-07-05,34801288,446.1738586,2022-07-05,34816232,36.036,129.3905945,35.79293442,129.313324,32.93682098,34800652,34815848,113.113,2738.736,56.056,16.016,41.041,39.039,117.117,89.089,366.1906433,0,0,0,0,0,0,0,0,0,2022-07-05,2022-07-05,1,0
2022-06-14,30927368,140.14,2022-06-14,30929108,140.14,129.4147797,34.53123093,129.4222107,35.97240067,30931074,30930762,23.023,1342.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-14,2022-06-14,1,0
2022-04-15,9631802,115.115,2022-04-15,9643292,110.11,129.4064941,35.7971344,129.5022583,35.89387512,9631653,9643108,660.3790283,1848.10022,54.054,85.085,28.028,45.045,139.139,79.079,97.097,-79.46527863,0,0,0,0,0,0,0,0,2022-04-15,2022-04-15,1,0
2022-06-14,11046064,70.07,2022-06-14,11045889,65.065,129.3743744,35.8024559,129.3536682,35.79390335,11045901,11046209,70.07,1552.631958,45.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-14,2022-06-14,1,0
2021-06-30,36999012,515.515,2021-06-30,37066500,475.475,129.3882904,35.77933884,129.4533386,37.20301056,37043056,37063792,162.162,4055.851807,116.116,104.104,105.105,287.287,300.3,391.391,21.021,0,0,0,0,0,0,0,0,0,2021-06-30,2021-06-30,1,0
2021-10-20,5616706.5,160.16,2021-10-20,5618924,145.145,129.3994446,35.78869247,129.4010773,35.84218597,5618568,5619318.5,6.006,2006.004,67.067,9.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-20,2021-10-20,1,0
2021-09-15,22329234,105.105,2021-09-15,22328622,120.12,129.3881836,35.80186844,129.3737946,35.74206161,22329350,22330794,248.248,2045.043,25.025,22.022,9.009,0,42.042,0,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-09-10,17203712,80.08,2021-09-10,17214156,170.0712128,129.3888397,35.78385925,129.4825439,35.7478447,17202314,17214104,78.078,3914.426758,25.025,40.04,22.022,72.072,35.035,31.031,139.139,192.1098022,498.5215454,236.9797058,537.3699341,21.021,0,0,0,0,2021-09-10,2021-09-10,1,0
2021-08-26,33601876,345.345,2021-08-26,33603152,335.335,129.3963165,35.80585098,129.3820953,35.77523422,33601836,33603516,9.009,2228.966553,87.087,13.013,28.028,0,8.008,21.021,0,0,0,0,0,0,0,0,0,0,2021-08-26,2021-08-26,1,0
2021-08-24,18788562,200.2,2021-08-24,18793774,198.198,129.3200073,38.6837616,129.3881836,33.39723587,18789224,18794146,10.01,2157.155,13.013,0,10.01,13.013,0,7.007,0,30.03,33.033,0,0,0,0,0,0,0,2021-08-24,2021-08-24,1,0
2021-08-11,33307910,360.36,2021-08-11,33323242,340.34,129.4040527,35.78968048,129.3305359,36.35919189,33311942,33324468,115.115,2668.666,77.077,21.021,17.017,16.016,0,25.025,318.1152344,0,0,0,0,0,0,0,0,0,2021-08-11,2021-08-11,1,0
2021-09-08,23938018,-397.9397888,2021-09-08,23939562,1011.43042,129.4097595,35.7899437,129.385498,35.77087402,23937778,23939570,73.073,2282.28,23.023,0,17.017,10.01,0,37.037,15.015,0,0,0,0,0,0,0,0,0,2021-09-08,2021-09-08,1,0
2022-02-21,48831872,485.485,2022-02-21,48844912,465.465,129.3908386,36.38096237,129.4093323,36.64742279,48828108,48844124,238.238,2205.294434,145.145,224.224,537.537,0,187.187,0,0,0,0,0,0,0,0,0,0,0,2022-02-21,2022-02-21,1,0
2021-09-09,31561046,460.46,2021-09-09,31575324,460.46,129.4059143,35.55305862,129.6358032,35.76954651,31561046,31569530,32.032,2373.320557,17.017,20.02,56.056,17.017,264.264,95.095,-212.6990662,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2021-10-03,90140024,200.2,2021-10-03,90146600,185.185,129.3964844,36.90120697,129.4563751,35.73139954,90139416,90143584,36.036,1910.909,20.02,0,20.02,10.01,0,61.061,12.012,32.032,0,0,0,0,0,0,0,0,2021-10-03,2021-10-03,1,0
2022-03-11,9135380,150.15,2022-03-11,9177296,125.125,129.3811646,35.78733444,129.1441803,35.82887268,9136802,9174785,166.166,4095.091064,59.059,96.096,141.141,174.174,444.8274231,1262.07019,296.3830872,199.0212555,33.033,1710.133667,12.012,0,0,0,0,0,2022-03-11,2022-03-11,1,0
2021-09-10,18876610,128.128,2021-09-10,18873810,128.128,129.3908234,35.79149246,129.3825073,36.20586777,18872648,18876318,57.057,1561.56,23.023,51.051,21.021,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-10,2021-09-10,1,0
2021-10-27,59714628,175.175,2021-10-27,59713620,170.17,129.38591,35.78884506,129.3974304,35.79167557,59716176,59712164,18.018,1334.245605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-27,2021-10-27,1,0
2021-07-27,4384190.5,85.085,2021-07-27,4367722.5,70.07,129.3994293,35.7866478,129.1804657,35.78358459,4349434.5,4370488,376.9379883,3150.968994,123.123,167.167,154.154,345.345,252.252,120.12,203.2814484,0,0,0,0,0,0,0,0,0,2021-07-27,2021-07-27,1,0
2021-10-06,55533224,70.07,2021-10-06,55534008,70.07,129.3865967,35.80402374,129.4283752,35.75571823,55532812,55533892,31.031,2430.264648,15.015,14.014,7.007,27.027,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-06,2021-10-06,1,0
